status,status_order,impact,impact_order,workspace,plugin,support,name,version,ecosystem,dep_type,tree,risk,last_publish,deprecated,declared_in,notes
OK,2,low,2,rhdh-core,licensed-users-info-backend,,@backstage/backend-defaults,0.17.3,npm,dependencies,root-workspace,runtime-prod,2026-08-18,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,@backstage/backend-plugin-api,1.9.2,npm,dependencies,root-workspace,runtime-prod,2026-08-18,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,@backstage/backend-test-utils,1.11.4,npm,devDependencies,root-workspace,test-only,2026-08-18,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,@backstage/catalog-client,1.16.0,npm,dependencies,root-workspace,runtime-prod,2026-07-14,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,@backstage/catalog-model,1.9.0,npm,dependencies,root-workspace,runtime-prod,2026-08-18,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,@backstage/cli,0.36.3,npm,devDependencies,root-workspace,build,2026-08-18,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,@backstage/cli-defaults,0.1.3,npm,devDependencies,root-workspace,build,2026-08-18,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,@backstage/config,1.3.8,npm,dependencies,root-workspace,runtime-prod,2026-05-19,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,@backstage/errors,1.3.1,npm,dependencies,root-workspace,runtime-prod,2026-05-19,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,@backstage/plugin-auth-backend,0.29.1,npm,dependencies,root-workspace,runtime-prod,2026-08-18,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,@backstage/plugin-auth-backend-module-guest-provider,0.2.20,npm,devDependencies,root-workspace,build,2026-08-18,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,@backstage/plugin-permission-common,0.9.9,npm,dependencies,root-workspace,runtime-prod,2026-08-18,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,@backstage/types,1.2.2,npm,dependencies,root-workspace,runtime-prod,2025-09-16,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,@types/express,4.17.25,npm,devDependencies,root-workspace,test-only,2025-12-01,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,@types/supertest,6.0.3,npm,devDependencies,root-workspace,test-only,2026-07-14,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,express,4.22.2,npm,dependencies,root-workspace,runtime-prod,2025-12-01,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,json-2-csv,5.5.11,npm,dependencies,root-workspace,runtime-prod,2026-08-26,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,knex,3.3.0,npm,dependencies,root-workspace,runtime-prod,2026-06-26,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,luxon,3.7.2,npm,dependencies,root-workspace,runtime-prod,2025-09-05,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,msw,1.3.5,npm,devDependencies,root-workspace,build,2026-07-08,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,prettier,3.8.4,npm,devDependencies,root-workspace,build,2026-07-21,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,supertest,6.3.4,npm,devDependencies,root-workspace,build,2026-01-06,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,licensed-users-info-backend,,typescript,5.9.3,npm,devDependencies,root-workspace,build,2026-07-08,FALSE,plugins/licensed-users-info-backend/package.json,
OK,2,low,2,rhdh-core,plugin-utils,,@backstage/catalog-model,1.9.0,npm,dependencies,root-workspace,runtime-prod,2026-08-18,FALSE,packages/plugin-utils/package.json,
OK,2,low,2,rhdh-core,plugin-utils,,@backstage/cli,0.36.3,npm,devDependencies,root-workspace,build,2026-08-18,FALSE,packages/plugin-utils/package.json,
OK,2,low,2,rhdh-core,plugin-utils,,@backstage/cli-defaults,0.1.3,npm,devDependencies,root-workspace,build,2026-08-18,FALSE,packages/plugin-utils/package.json,
OK,2,low,2,rhdh-core,plugin-utils,,@backstage/core-plugin-api,1.12.7,npm,dependencies,root-workspace,runtime-prod,2026-08-18,FALSE,packages/plugin-utils/package.json,
OK,2,low,2,rhdh-core,plugin-utils,,@backstage/test-utils,1.7.19,npm,devDependencies,root-workspace,test-only,2026-08-18,FALSE,packages/plugin-utils/package.json,
OK,2,low,2,rhdh-core,plugin-utils,,@testing-library/dom,9.3.4,npm,devDependencies,root-workspace,test-only,2025-07-27,FALSE,packages/plugin-utils/package.json,
OK,2,low,2,rhdh-core,plugin-utils,,@testing-library/jest-dom,6.9.1,npm,devDependencies,root-workspace,test-only,2026-08-09,FALSE,packages/plugin-utils/package.json,
OK,2,low,2,rhdh-core,plugin-utils,,@testing-library/react,14.3.1,npm,devDependencies,root-workspace,test-only,2026-01-19,FALSE,packages/plugin-utils/package.json,
OK,2,low,2,rhdh-core,plugin-utils,,@types/node,24.13.3,npm,devDependencies,root-workspace,test-only,2026-08-24,FALSE,packages/plugin-utils/package.json,
OK,2,low,2,rhdh-core,plugin-utils,,@types/react,18.3.31,npm,devDependencies,root-workspace,test-only,2026-07-30,FALSE,packages/plugin-utils/package.json,
OK,2,low,2,rhdh-core,plugin-utils,,@types/react-dom,18.3.7,npm,devDependencies,root-workspace,test-only,2026-08-23,FALSE,packages/plugin-utils/package.json,
OK,2,low,2,rhdh-core,plugin-utils,,prettier,3.8.4,npm,devDependencies,root-workspace,build,2026-07-21,FALSE,packages/plugin-utils/package.json,
OK,2,low,2,rhdh-core,plugin-utils,,react,16.13.1 || ^17.0.0 || ^18.2.0,npm,peerDependencies,root-workspace,runtime-prod,2026-07-21,FALSE,packages/plugin-utils/package.json,
OK,2,low,2,rhdh-core,plugin-utils,,react,18.3.1,npm,devDependencies,root-workspace,build,2026-07-21,FALSE,packages/plugin-utils/package.json,
OK,2,low,2,rhdh-core,plugin-utils,,typescript,5.9.3,npm,devDependencies,root-workspace,build,2026-07-08,FALSE,packages/plugin-utils/package.json,
OK,2,low,2,rhdh-core,root,,@backstage/cli,0.36.3,npm,devDependencies,root-workspace,build,2026-08-18,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,@backstage/cli-defaults,0.1.3,npm,devDependencies,root-workspace,build,2026-08-18,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,@backstage/frontend-test-utils,0.6.1,npm,devDependencies,root-workspace,test-only,2026-08-18,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,@ianvs/prettier-plugin-sort-imports,4.7.1,npm,devDependencies,root-workspace,build,2026-02-04,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,@jest/environment-jsdom-abstract,30.4.1,npm,devDependencies,root-workspace,test-only,2026-05-08,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,@manypkg/cli,0.25.1,npm,devDependencies,root-workspace,build,2025-08-28,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,@scalprum/core,0.9.3,npm,resolutions,root-workspace,runtime-prod,2026-08-05,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,@scalprum/react-core,0.11.2,npm,resolutions,root-workspace,runtime-prod,2026-08-05,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,@types/jest,30.0.0,npm,devDependencies,root-workspace,test-only,2025-06-16,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,glob,11.1.0,npm,devDependencies,root-workspace,build,2026-02-19,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,jest,30.4.2,npm,devDependencies,root-workspace,test-only,2026-05-09,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,jsdom,27.4.0,npm,devDependencies,root-workspace,test-only,2026-07-29,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,lint-staged,15.5.2,npm,devDependencies,root-workspace,build,2026-07-31,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,node-gyp,10.3.1,npm,devDependencies,root-workspace,build,2026-08-26,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,refractor@npm:3.6.0/prismjs,^1.30.0,npm,resolutions,root-workspace,runtime-prod,2025-03-10,FALSE,package.json,resolved as prismjs
OK,2,low,2,rhdh-core,root,,rulesync,7.30.0,npm,devDependencies,root-workspace,build,2026-08-25,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,sherif,1.13.0,npm,devDependencies,root-workspace,build,2026-07-04,FALSE,package.json,
OK,2,low,2,rhdh-core,root,,turbo,2.10.4,npm,devDependencies,root-workspace,build,2026-08-25,FALSE,package.json,
OK,2,low,2,rhdh-core,scalprum-backend,,@backstage/backend-defaults,0.17.3,npm,dependencies,root-workspace,runtime-prod,2026-08-18,FALSE,plugins/scalprum-backend/package.json,
OK,2,low,2,rhdh-core,scalprum-backend,,@backstage/backend-dynamic-feature-service,0.8.3,npm,dependencies,root-workspace,runtime-prod,2026-08-18,FALSE,plugins/scalprum-backend/package.json,
OK,2,low,2,rhdh-core,scalprum-backend,,@backstage/backend-plugin-api,1.9.2,npm,dependencies,root-workspace,runtime-prod,2026-08-18,FALSE,plugins/scalprum-backend/package.json,
OK,2,low,2,rhdh-core,scalprum-backend,,@backstage/backend-test-utils,1.11.4,npm,devDependencies,root-workspace,test-only,2026-08-18,FALSE,plugins/scalprum-backend/package.json,
OK,2,low,2,rhdh-core,scalprum-backend,,@backstage/cli,0.36.3,npm,devDependencies,root-workspace,build,2026-08-18,FALSE,plugins/scalprum-backend/package.json,
OK,2,low,2,rhdh-core,scalprum-backend,,@backstage/cli-defaults,0.1.3,npm,devDependencies,root-workspace,build,2026-08-18,FALSE,plugins/scalprum-backend/package.json,
OK,2,low,2,rhdh-core,scalprum-backend,,@backstage/config,1.3.8,npm,dependencies,root-workspace,runtime-prod,2026-05-19,FALSE,plugins/scalprum-backend/package.json,
OK,2,low,2,rhdh-core,scalprum-backend,,@types/express,4.17.25,npm,devDependencies,root-workspace,test-only,2025-12-01,FALSE,plugins/scalprum-backend/package.json,
OK,2,low,2,rhdh-core,scalprum-backend,,@types/supertest,6.0.3,npm,devDependencies,root-workspace,test-only,2026-07-14,FALSE,plugins/scalprum-backend/package.json,
OK,2,low,2,rhdh-core,scalprum-backend,,express,4.22.2,npm,dependencies,root-workspace,runtime-prod,2025-12-01,FALSE,plugins/scalprum-backend/package.json,
OK,2,low,2,rhdh-core,scalprum-backend,,msw,1.3.5,npm,devDependencies,root-workspace,build,2026-07-08,FALSE,plugins/scalprum-backend/package.json,
OK,2,low,2,rhdh-core,scalprum-backend,,prettier,3.8.4,npm,devDependencies,root-workspace,build,2026-07-21,FALSE,plugins/scalprum-backend/package.json,
OK,2,low,2,rhdh-core,scalprum-backend,,supertest,6.3.4,npm,devDependencies,root-workspace,build,2026-01-06,FALSE,plugins/scalprum-backend/package.json,
OK,2,low,2,rhdh-core,scalprum-backend,,typescript,5.9.3,npm,devDependencies,root-workspace,build,2026-07-08,FALSE,plugins/scalprum-backend/package.json,
OK,2,low,2,rhdh-core,scalprum-backend,,winston,3.14.2,npm,dependencies,root-workspace,runtime-prod,2025-12-07,FALSE,plugins/scalprum-backend/package.json,
OK,2,low,2,roadie-backstage-plugins,roadiehq-scaffolder-backend-module-http-request,generally-available,@backstage/backend-plugin-api,^1.4.4,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/roadie-backstage-plugins/metadata/roadiehq-scaffolder-backend-module-http-request.yaml,
OK,2,low,2,roadie-backstage-plugins,roadiehq-scaffolder-backend-module-http-request,generally-available,@backstage/backend-test-utils,^1.9.1,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/roadie-backstage-plugins/metadata/roadiehq-scaffolder-backend-module-http-request.yaml,
OK,2,low,2,roadie-backstage-plugins,roadiehq-scaffolder-backend-module-http-request,generally-available,@backstage/cli,^0.34.4,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/roadie-backstage-plugins/metadata/roadiehq-scaffolder-backend-module-http-request.yaml,
OK,2,low,2,roadie-backstage-plugins,roadiehq-scaffolder-backend-module-http-request,generally-available,@backstage/core-app-api,^1.19.1,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/roadie-backstage-plugins/metadata/roadiehq-scaffolder-backend-module-http-request.yaml,
OK,2,low,2,roadie-backstage-plugins,roadiehq-scaffolder-backend-module-http-request,generally-available,@backstage/core-plugin-api,^1.11.1,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/roadie-backstage-plugins/metadata/roadiehq-scaffolder-backend-module-http-request.yaml,
OK,2,low,2,roadie-backstage-plugins,roadiehq-scaffolder-backend-module-http-request,generally-available,@backstage/plugin-scaffolder-node,^0.12.0,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/roadie-backstage-plugins/metadata/roadiehq-scaffolder-backend-module-http-request.yaml,
OK,2,low,2,roadie-backstage-plugins,roadiehq-scaffolder-backend-module-http-request,generally-available,@roadiehq/scaffolder-backend-module-http-request,5.6.0,npm,dependencies,overlays,runtime-prod,2026-06-18,FALSE,workspaces/roadie-backstage-plugins/metadata/roadiehq-scaffolder-backend-module-http-request.yaml,
OK,2,low,2,roadie-backstage-plugins,roadiehq-scaffolder-backend-module-http-request,generally-available,winston,^3.2.1,npm,devDependencies,overlays,build,2025-12-07,FALSE,workspaces/roadie-backstage-plugins/metadata/roadiehq-scaffolder-backend-module-http-request.yaml,
OK,2,low,2,scaffolder-backend-module-kubernetes,backstage-community-plugin-scaffolder-backend-module-kubernetes,generally-available,@backstage-community/plugin-scaffolder-backend-module-kubernetes,2.19.0,npm,dependencies,overlays,runtime-prod,2026-08-03,FALSE,workspaces/scaffolder-backend-module-kubernetes/metadata/backstage-community-plugin-scaffolder-backend-module-kubernetes.yaml,
OK,2,low,2,scaffolder-backend-module-kubernetes,backstage-community-plugin-scaffolder-backend-module-kubernetes,generally-available,@backstage/backend-plugin-api,^1.9.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/scaffolder-backend-module-kubernetes/metadata/backstage-community-plugin-scaffolder-backend-module-kubernetes.yaml,
OK,2,low,2,scaffolder-backend-module-kubernetes,backstage-community-plugin-scaffolder-backend-module-kubernetes,generally-available,@backstage/catalog-client,^1.16.0,npm,dependencies,overlays,runtime-prod,2026-07-14,FALSE,workspaces/scaffolder-backend-module-kubernetes/metadata/backstage-community-plugin-scaffolder-backend-module-kubernetes.yaml,
OK,2,low,2,scaffolder-backend-module-kubernetes,backstage-community-plugin-scaffolder-backend-module-kubernetes,generally-available,@backstage/catalog-model,^1.9.0,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/scaffolder-backend-module-kubernetes/metadata/backstage-community-plugin-scaffolder-backend-module-kubernetes.yaml,
OK,2,low,2,scaffolder-backend-module-kubernetes,backstage-community-plugin-scaffolder-backend-module-kubernetes,generally-available,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/scaffolder-backend-module-kubernetes/metadata/backstage-community-plugin-scaffolder-backend-module-kubernetes.yaml,
OK,2,low,2,scaffolder-backend-module-kubernetes,backstage-community-plugin-scaffolder-backend-module-kubernetes,generally-available,@backstage/plugin-scaffolder-node,^0.13.4,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/scaffolder-backend-module-kubernetes/metadata/backstage-community-plugin-scaffolder-backend-module-kubernetes.yaml,
OK,2,low,2,scaffolder-backend-module-kubernetes,backstage-community-plugin-scaffolder-backend-module-kubernetes,generally-available,@backstage/plugin-scaffolder-node-test-utils,^0.3.12,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/scaffolder-backend-module-kubernetes/metadata/backstage-community-plugin-scaffolder-backend-module-kubernetes.yaml,
OK,2,low,2,scaffolder-backend-module-kubernetes,backstage-community-plugin-scaffolder-backend-module-kubernetes,generally-available,@kubernetes/client-node,1.4.0,npm,dependencies,overlays,runtime-prod,2026-08-12,FALSE,workspaces/scaffolder-backend-module-kubernetes/metadata/backstage-community-plugin-scaffolder-backend-module-kubernetes.yaml,
OK,2,low,2,scaffolder-backend-module-kubernetes,backstage-community-plugin-scaffolder-backend-module-kubernetes,generally-available,msw,1.3.5,npm,devDependencies,overlays,build,2026-07-08,FALSE,workspaces/scaffolder-backend-module-kubernetes/metadata/backstage-community-plugin-scaffolder-backend-module-kubernetes.yaml,
OK,2,low,2,scaffolder-backend-module-kubernetes,backstage-community-plugin-scaffolder-backend-module-kubernetes,generally-available,yaml,^2.0.0,npm,dependencies,overlays,runtime-prod,2026-05-11,FALSE,workspaces/scaffolder-backend-module-kubernetes/metadata/backstage-community-plugin-scaffolder-backend-module-kubernetes.yaml,
OK,2,low,2,scaffolder-backend-module-regex,backstage-community-plugin-scaffolder-backend-module-regex,generally-available,@backstage-community/plugin-scaffolder-backend-module-regex,2.17.0,npm,dependencies,overlays,runtime-prod,2026-08-10,FALSE,workspaces/scaffolder-backend-module-regex/metadata/backstage-community-plugin-scaffolder-backend-module-regex.yaml,
OK,2,low,2,scaffolder-backend-module-regex,backstage-community-plugin-scaffolder-backend-module-regex,generally-available,@backstage/backend-plugin-api,^1.9.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/scaffolder-backend-module-regex/metadata/backstage-community-plugin-scaffolder-backend-module-regex.yaml,
OK,2,low,2,scaffolder-backend-module-regex,backstage-community-plugin-scaffolder-backend-module-regex,generally-available,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/scaffolder-backend-module-regex/metadata/backstage-community-plugin-scaffolder-backend-module-regex.yaml,
OK,2,low,2,scaffolder-backend-module-regex,backstage-community-plugin-scaffolder-backend-module-regex,generally-available,@backstage/plugin-scaffolder-node,^0.13.4,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/scaffolder-backend-module-regex/metadata/backstage-community-plugin-scaffolder-backend-module-regex.yaml,
OK,2,low,2,scaffolder-backend-module-regex,backstage-community-plugin-scaffolder-backend-module-regex,generally-available,@backstage/plugin-scaffolder-node-test-utils,^0.3.12,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/scaffolder-backend-module-regex/metadata/backstage-community-plugin-scaffolder-backend-module-regex.yaml,
OK,2,low,2,scaffolder-backend-module-regex,backstage-community-plugin-scaffolder-backend-module-regex,generally-available,yaml,^2.3.3,npm,dependencies,overlays,runtime-prod,2026-05-11,FALSE,workspaces/scaffolder-backend-module-regex/metadata/backstage-community-plugin-scaffolder-backend-module-regex.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,@backstage-community/plugin-catalog-backend-module-scaffolder-relation-processor,2.15.0,npm,dependencies,overlays,runtime-prod,2026-08-07,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,@backstage/backend-plugin-api,^1.9.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,@backstage/backend-test-utils,^1.11.4,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,@backstage/catalog-client,^1.16.0,npm,dependencies,overlays,runtime-prod,2026-07-14,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,@backstage/catalog-model,^1.9.0,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,@backstage/config,^1.3.8,npm,devDependencies,overlays,build,2026-05-19,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,@backstage/integration,^2.0.3,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,@backstage/plugin-catalog-common,^1.1.10,npm,devDependencies,overlays,build,2026-05-19,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,@backstage/plugin-catalog-node,^2.2.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,@backstage/plugin-events-node,^0.4.23,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,@backstage/plugin-notifications-common,^0.2.3,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,@backstage/plugin-notifications-node,^0.2.27,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,@gitbeaker/rest,^43.0.0,npm,dependencies,overlays,runtime-prod,2025-11-01,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,@octokit/core,^6.0.0,npm,dependencies,overlays,runtime-prod,2026-08-01,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,git-url-parse,^16.1.0,npm,dependencies,overlays,runtime-prod,2025-04-15,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,scaffolder-relation-processor,bcp-ctlg-backend-mod-scaffolder-relation-processor,tech-preview,octokit-plugin-create-pull-request,^6.0.1,npm,dependencies,overlays,runtime-prod,2025-04-14,FALSE,workspaces/scaffolder-relation-processor/metadata/bcp-ctlg-backend-mod-scaffolder-relation-processor.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@backstage-community/plugin-tech-radar,1.20.0,npm,dependencies,overlays,runtime-prod,2026-07-22,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@backstage-community/plugin-tech-radar-common,^1.19.0,npm,dependencies,overlays,runtime-prod,2026-07-22,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@backstage/core-compat-api,^0.5.12,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@backstage/core-components,^0.18.11,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@backstage/core-plugin-api,^1.12.7,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@backstage/dev-utils,^1.1.24,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@backstage/frontend-plugin-api,^0.17.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@backstage/frontend-test-utils,^0.6.1,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@backstage/test-utils,^1.7.19,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@testing-library/dom,^10.0.0,npm,devDependencies,overlays,test-only,2025-07-27,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
OK,2,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@testing-library/jest-dom,^6.0.0,npm,devDependencies,overlays,test-only,2026-08-09,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
